Ligand,Binding Affinity,rmsd/ub, rmsd/lb
4ff2e06e9491cfdf_289_uff_E=55.42,-5.3,0.0,0.0
4ff2e06e9491cfdf_892_uff_E=156.51,-5.4,0.0,0.0
4ff2e06e9491cfdf_938_uff_E=58.73,-4.4,0.0,0.0
4ff2e06e9491cfdf_985_uff_E=57.46,-4.1,0.0,0.0
4ff2e06e9491cfdf_1054_uff_E=125.61,-5.0,0.0,0.0
4ff2e06e9491cfdf_1057_uff_E=62.72,-4.6,0.0,0.0
4ff2e06e9491cfdf_3764_uff_E=337.15,-6.5,0.0,0.0
4ff2e06e9491cfdf_4276_uff_E=330.81,-4.8,0.0,0.0
4ff2e06e9491cfdf_5997_uff_E=549.32,-7.6,0.0,0.0
4ff2e06e9491cfdf_6613_uff_E=133.81,-4.8,0.0,0.0
4ff2e06e9491cfdf_6989_uff_E=95.97,-5.0,0.0,0.0
4ff2e06e9491cfdf_7463_uff_E=91.91,-6.1,0.0,0.0
4ff2e06e9491cfdf_8174_uff_E=44.04,-4.1,0.0,0.0
4ff2e06e9491cfdf_8175_uff_E=34.10,-4.6,0.0,0.0
4ff2e06e9491cfdf_10248_uff_E=228.13,-5.1,0.0,0.0
4ff2e06e9491cfdf_10364_uff_E=78.47,-5.7,0.0,0.0
4ff2e06e9491cfdf_17697_uff_E=50.62,-3.6,0.0,0.0
4ff2e06e9491cfdf_79036_uff_E=108.75,-4.7,0.0,0.0
4ff2e06e9491cfdf_92759_uff_E=201.39,-6.0,0.0,0.0
4ff2e06e9491cfdf_99474_uff_E=741.60,-7.9,0.0,0.0
4ff2e06e9491cfdf_114776_uff_E=472.96,-7.2,0.0,0.0
4ff2e06e9491cfdf_114829_uff_E=185.86,-7.3,0.0,0.0
4ff2e06e9491cfdf_162350_uff_E=453.84,-7.1,0.0,0.0
4ff2e06e9491cfdf_171548_uff_E=328.21,-4.3,0.0,0.0
4ff2e06e9491cfdf_439246_uff_E=195.81,-7.4,0.0,0.0
4ff2e06e9491cfdf_441005_uff_E=241.83,-5.9,0.0,0.0
4ff2e06e9491cfdf_441900_uff_E=753.48,-7.9,0.0,0.0
4ff2e06e9491cfdf_442343_uff_E=218.81,-5.6,0.0,0.0
4ff2e06e9491cfdf_442428_uff_E=615.92,-7.2,0.0,0.0
4ff2e06e9491cfdf_444170_uff_E=1467.29,-7.2,0.0,0.0
4ff2e06e9491cfdf_493570_uff_E=317.94,-6.4,0.0,0.0
4ff2e06e9491cfdf_519857_uff_E=221.98,-5.8,0.0,0.0
4ff2e06e9491cfdf_638278_uff_E=312.87,-6.5,0.0,0.0
4ff2e06e9491cfdf_2773624_uff_E=102.68,-4.6,0.0,0.0
4ff2e06e9491cfdf_5280343_uff_E=380.43,-7.9,0.0,0.0
4ff2e06e9491cfdf_5280443_uff_E=233.26,-7.3,0.0,0.0
4ff2e06e9491cfdf_5280445_uff_E=242.10,-7.2,0.0,0.0
4ff2e06e9491cfdf_5280459_uff_E=587.34,-8.4,0.0,0.0
4ff2e06e9491cfdf_5280863_uff_E=362.50,-7.2,0.0,0.0
4ff2e06e9491cfdf_5283361_uff_E=38.25,-4.3,0.0,0.0
4ff2e06e9491cfdf_6429300_uff_E=512.64,-5.7,0.0,0.0
4ff2e06e9491cfdf_6432005_uff_E=264.33,-5.7,0.0,0.0
4ff2e06e9491cfdf_6857447_uff_E=255.66,-6.1,0.0,0.0
4ff2e06e9491cfdf_10398656_uff_E=220.84,-5.9,0.0,0.0
4ff2e06e9491cfdf_12267346_uff_E=156.43,-6.3,0.0,0.0
4ff2e06e9491cfdf_12306047_uff_E=224.98,-6.0,0.0,0.0
4ff2e06e9491cfdf_54670067_uff_E=200.65,-5.3,0.0,0.0
4ff2e06e9491cfdf_91753440_uff_E=234.14,-6.1,0.0,0.0
4ff2e06e9491cfdf_101422334_uff_E=527.08,-7.8,0.0,0.0
4ff2e06e9491cfdf_135398658_uff_E=289.04,-7.8,0.0,0.0
4ff2e06e9491cfdf_4261_uff_E=349.41,-6.8,0.0,0.0
4ff2e06e9491cfdf_5311_uff_E=163.61,-4.6,0.0,0.0
4ff2e06e9491cfdf_104775_uff_E=39.87,-4.3,0.0,0.0
4ff2e06e9491cfdf_444732_uff_E=222.07,-5.8,0.0,0.0
4ff2e06e9491cfdf_5352062_uff_E=553.03,-6.8,0.0,0.0
4ff2e06e9491cfdf_5353852_uff_E=728.01,-6.3,0.0,0.0
4ff2e06e9491cfdf_6445533_uff_E=479.99,-7.1,0.0,0.0
4ff2e06e9491cfdf_6918638_uff_E=592.04,-7.4,0.0,0.0
4ff2e06e9491cfdf_6918837_uff_E=454.67,-6.7,0.0,0.0
4ff2e06e9491cfdf_9800555_uff_E=356.53,-8.0,0.0,0.0
4ff2e06e9491cfdf_12136798_uff_E=359.23,-8.3,0.0,0.0
