Ligand,Binding Affinity,rmsd/ub, rmsd/lb
3c0z_cleaned_1054_uff_E=125.61,-4.4,0.0,0.0
3c0z_cleaned_1054_uff_E=125.61,-4.3,3.631,1.976
3c0z_cleaned_1054_uff_E=125.61,-4.2,4.945,2.591
3c0z_cleaned_1054_uff_E=125.61,-4.1,20.314,19.273
3c0z_cleaned_1054_uff_E=125.61,-4.0,46.119,44.985
3c0z_cleaned_1054_uff_E=125.61,-4.0,32.177,31.77
3c0z_cleaned_1054_uff_E=125.61,-3.9,13.632,11.975
3c0z_cleaned_1054_uff_E=125.61,-3.9,24.803,22.591
3c0z_cleaned_1054_uff_E=125.61,-3.9,28.717,27.342
3c0z_cleaned_1057_uff_E=62.72,-5.2,0.0,0.0
3c0z_cleaned_1057_uff_E=62.72,-4.9,42.606,41.358
3c0z_cleaned_1057_uff_E=62.72,-4.6,34.939,34.154
3c0z_cleaned_1057_uff_E=62.72,-4.6,34.981,34.206
3c0z_cleaned_1057_uff_E=62.72,-4.5,35.511,34.787
3c0z_cleaned_1057_uff_E=62.72,-4.5,35.439,34.666
3c0z_cleaned_1057_uff_E=62.72,-4.4,41.613,40.313
3c0z_cleaned_1057_uff_E=62.72,-4.4,43.452,42.121
3c0z_cleaned_1057_uff_E=62.72,-4.3,2.425,1.813
3c0z_cleaned_289_uff_E=55.42,-4.8,0.0,0.0
3c0z_cleaned_289_uff_E=55.42,-4.7,25.528,24.374
3c0z_cleaned_289_uff_E=55.42,-4.7,25.289,23.993
3c0z_cleaned_289_uff_E=55.42,-4.7,42.56,41.443
3c0z_cleaned_289_uff_E=55.42,-4.5,24.796,23.497
3c0z_cleaned_289_uff_E=55.42,-4.2,48.016,46.76
3c0z_cleaned_289_uff_E=55.42,-4.1,43.098,42.113
3c0z_cleaned_289_uff_E=55.42,-4.1,43.087,42.12
3c0z_cleaned_289_uff_E=55.42,-4.0,6.672,5.611
3c0z_cleaned_892_uff_E=156.51,-4.9,0.0,0.0
3c0z_cleaned_892_uff_E=156.51,-4.7,3.072,0.811
3c0z_cleaned_892_uff_E=156.51,-4.6,11.656,9.563
3c0z_cleaned_892_uff_E=156.51,-4.5,23.308,21.929
3c0z_cleaned_892_uff_E=156.51,-4.5,23.014,21.856
3c0z_cleaned_892_uff_E=156.51,-4.5,23.411,21.819
3c0z_cleaned_892_uff_E=156.51,-4.3,37.98,37.049
3c0z_cleaned_892_uff_E=156.51,-4.3,23.521,21.873
3c0z_cleaned_892_uff_E=156.51,-4.3,25.197,23.538
3c0z_cleaned_938_uff_E=58.73,-5.2,0.0,0.0
3c0z_cleaned_938_uff_E=58.73,-5.0,3.98,3.208
3c0z_cleaned_938_uff_E=58.73,-4.7,26.465,25.613
3c0z_cleaned_938_uff_E=58.73,-4.5,20.642,19.765
3c0z_cleaned_938_uff_E=58.73,-4.1,22.019,21.121
3c0z_cleaned_938_uff_E=58.73,-4.1,31.833,31.4
3c0z_cleaned_938_uff_E=58.73,-4.0,21.389,20.689
3c0z_cleaned_938_uff_E=58.73,-4.0,22.308,21.464
3c0z_cleaned_938_uff_E=58.73,-4.0,27.502,26.852
3c0z_cleaned_985_uff_E=57.46,-5.1,0.0,0.0
3c0z_cleaned_985_uff_E=57.46,-4.7,10.467,6.259
3c0z_cleaned_985_uff_E=57.46,-4.6,6.504,5.255
3c0z_cleaned_985_uff_E=57.46,-4.6,9.157,3.945
3c0z_cleaned_985_uff_E=57.46,-4.4,10.237,4.233
3c0z_cleaned_985_uff_E=57.46,-4.4,11.481,7.045
3c0z_cleaned_985_uff_E=57.46,-4.1,40.615,36.729
3c0z_cleaned_985_uff_E=57.46,-3.9,12.051,7.663
3c0z_cleaned_985_uff_E=57.46,-3.9,42.54,39.477
3c0z_cleaned_3764_uff_E=337.15,-7.7,0.0,0.0
3c0z_cleaned_3764_uff_E=337.15,-7.3,50.956,48.105
3c0z_cleaned_3764_uff_E=337.15,-6.7,3.444,2.832
3c0z_cleaned_3764_uff_E=337.15,-6.6,28.383,26.133
3c0z_cleaned_3764_uff_E=337.15,-6.6,6.843,3.825
3c0z_cleaned_3764_uff_E=337.15,-6.5,49.507,48.253
3c0z_cleaned_3764_uff_E=337.15,-6.5,28.789,26.497
3c0z_cleaned_3764_uff_E=337.15,-6.4,49.883,48.384
3c0z_cleaned_3764_uff_E=337.15,-6.3,27.469,25.032
3c0z_cleaned_4276_uff_E=330.81,-5.5,0.0,0.0
3c0z_cleaned_4276_uff_E=330.81,-4.9,2.753,2.191
3c0z_cleaned_4276_uff_E=330.81,-4.7,34.932,32.47
3c0z_cleaned_4276_uff_E=330.81,-4.7,28.918,28.127
3c0z_cleaned_4276_uff_E=330.81,-4.6,23.366,21.133
3c0z_cleaned_4276_uff_E=330.81,-4.5,36.141,33.8
3c0z_cleaned_4276_uff_E=330.81,-4.5,24.092,22.571
3c0z_cleaned_4276_uff_E=330.81,-4.4,34.245,32.209
3c0z_cleaned_4276_uff_E=330.81,-4.4,24.072,22.727
3c0z_cleaned_5997_uff_E=549.32,-8.7,0.0,0.0
3c0z_cleaned_5997_uff_E=549.32,-8.3,9.736,3.81
3c0z_cleaned_5997_uff_E=549.32,-7.8,4.966,2.599
3c0z_cleaned_5997_uff_E=549.32,-7.7,9.417,3.21
3c0z_cleaned_5997_uff_E=549.32,-7.7,6.513,3.274
3c0z_cleaned_5997_uff_E=549.32,-7.1,44.753,43.139
3c0z_cleaned_5997_uff_E=549.32,-6.8,11.29,5.116
3c0z_cleaned_5997_uff_E=549.32,-6.8,46.992,41.063
3c0z_cleaned_5997_uff_E=549.32,-6.8,11.765,5.131
3c0z_cleaned_6613_uff_E=133.81,-5.2,0.0,0.0
3c0z_cleaned_6613_uff_E=133.81,-4.7,2.461,2.076
3c0z_cleaned_6613_uff_E=133.81,-4.7,30.744,29.014
3c0z_cleaned_6613_uff_E=133.81,-4.7,37.981,36.547
3c0z_cleaned_6613_uff_E=133.81,-4.6,5.25,1.972
3c0z_cleaned_6613_uff_E=133.81,-4.5,44.83,43.834
3c0z_cleaned_6613_uff_E=133.81,-4.4,11.6,10.803
3c0z_cleaned_6613_uff_E=133.81,-4.3,39.664,38.484
3c0z_cleaned_6613_uff_E=133.81,-4.3,12.32,11.624
3c0z_cleaned_6989_uff_E=95.97,-6.2,0.0,0.0
3c0z_cleaned_6989_uff_E=95.97,-5.9,25.782,23.702
3c0z_cleaned_6989_uff_E=95.97,-5.7,4.299,0.981
3c0z_cleaned_6989_uff_E=95.97,-5.7,3.601,2.639
3c0z_cleaned_6989_uff_E=95.97,-5.2,20.925,18.72
3c0z_cleaned_6989_uff_E=95.97,-5.2,4.695,3.097
3c0z_cleaned_6989_uff_E=95.97,-5.1,28.099,26.082
3c0z_cleaned_6989_uff_E=95.97,-5.0,28.412,26.41
3c0z_cleaned_6989_uff_E=95.97,-4.9,23.285,21.836
3c0z_cleaned_7463_uff_E=91.91,-5.9,0.0,0.0
3c0z_cleaned_7463_uff_E=91.91,-5.8,5.162,1.823
3c0z_cleaned_7463_uff_E=91.91,-5.5,4.258,1.22
3c0z_cleaned_7463_uff_E=91.91,-5.3,1.577,1.412
3c0z_cleaned_7463_uff_E=91.91,-5.2,20.354,18.63
3c0z_cleaned_7463_uff_E=91.91,-5.0,27.103,25.497
3c0z_cleaned_7463_uff_E=91.91,-4.9,33.388,32.056
3c0z_cleaned_7463_uff_E=91.91,-4.8,32.616,31.422
3c0z_cleaned_7463_uff_E=91.91,-4.7,31.17,28.872
3c0z_cleaned_8174_uff_E=44.04,-4.4,0.0,0.0
3c0z_cleaned_8174_uff_E=44.04,-4.1,3.134,2.578
3c0z_cleaned_8174_uff_E=44.04,-4.1,40.195,38.901
3c0z_cleaned_8174_uff_E=44.04,-3.8,8.067,5.535
3c0z_cleaned_8174_uff_E=44.04,-3.8,36.075,35.175
3c0z_cleaned_8174_uff_E=44.04,-3.7,3.623,2.329
3c0z_cleaned_8174_uff_E=44.04,-3.6,10.742,5.89
3c0z_cleaned_8174_uff_E=44.04,-3.5,41.162,40.013
3c0z_cleaned_8174_uff_E=44.04,-3.5,40.187,38.844
3c0z_cleaned_8175_uff_E=34.10,-4.2,0.0,0.0
3c0z_cleaned_8175_uff_E=34.10,-4.1,40.405,38.89
3c0z_cleaned_8175_uff_E=34.10,-4.0,2.511,1.28
3c0z_cleaned_8175_uff_E=34.10,-4.0,42.343,41.004
3c0z_cleaned_8175_uff_E=34.10,-3.9,40.661,39.356
3c0z_cleaned_8175_uff_E=34.10,-3.8,41.407,39.592
3c0z_cleaned_8175_uff_E=34.10,-3.8,41.381,39.558
3c0z_cleaned_8175_uff_E=34.10,-3.6,40.685,39.405
3c0z_cleaned_8175_uff_E=34.10,-3.6,23.743,22.56
3c0z_cleaned_10248_uff_E=228.13,-5.5,0.0,0.0
3c0z_cleaned_10248_uff_E=228.13,-5.2,2.914,1.771
3c0z_cleaned_10248_uff_E=228.13,-5.0,2.165,1.512
3c0z_cleaned_10248_uff_E=228.13,-5.0,28.854,26.909
3c0z_cleaned_10248_uff_E=228.13,-4.8,4.035,2.601
3c0z_cleaned_10248_uff_E=228.13,-4.8,5.255,3.504
3c0z_cleaned_10248_uff_E=228.13,-4.7,23.281,21.709
3c0z_cleaned_10248_uff_E=228.13,-4.6,31.928,29.8
3c0z_cleaned_10248_uff_E=228.13,-4.4,29.96,28.909
3c0z_cleaned_10364_uff_E=78.47,-6.1,0.0,0.0
3c0z_cleaned_10364_uff_E=78.47,-5.9,26.322,24.628
3c0z_cleaned_10364_uff_E=78.47,-5.9,4.396,1.497
3c0z_cleaned_10364_uff_E=78.47,-5.3,26.846,25.236
3c0z_cleaned_10364_uff_E=78.47,-5.2,26.732,25.049
3c0z_cleaned_10364_uff_E=78.47,-5.1,20.142,18.356
3c0z_cleaned_10364_uff_E=78.47,-5.1,28.125,26.48
3c0z_cleaned_10364_uff_E=78.47,-5.0,27.213,25.58
3c0z_cleaned_10364_uff_E=78.47,-5.0,23.843,22.417
3c0z_cleaned_17697_uff_E=50.62,-4.2,0.0,0.0
3c0z_cleaned_17697_uff_E=50.62,-4.1,24.083,22.101
3c0z_cleaned_17697_uff_E=50.62,-4.0,34.01,31.729
3c0z_cleaned_17697_uff_E=50.62,-3.9,33.793,31.534
3c0z_cleaned_17697_uff_E=50.62,-3.8,24.276,22.862
3c0z_cleaned_17697_uff_E=50.62,-3.8,33.971,32.255
3c0z_cleaned_17697_uff_E=50.62,-3.8,34.032,31.786
3c0z_cleaned_17697_uff_E=50.62,-3.7,30.311,28.587
3c0z_cleaned_17697_uff_E=50.62,-3.7,24.096,22.085
3c0z_cleaned_79036_uff_E=108.75,-5.5,0.0,0.0
3c0z_cleaned_79036_uff_E=108.75,-5.0,2.219,1.738
3c0z_cleaned_79036_uff_E=108.75,-4.8,19.473,18.187
3c0z_cleaned_79036_uff_E=108.75,-4.8,33.651,32.231
3c0z_cleaned_79036_uff_E=108.75,-4.8,27.859,26.188
3c0z_cleaned_79036_uff_E=108.75,-4.7,3.156,2.225
3c0z_cleaned_79036_uff_E=108.75,-4.7,33.748,32.577
3c0z_cleaned_79036_uff_E=108.75,-4.6,24.44,23.117
3c0z_cleaned_79036_uff_E=108.75,-4.5,34.022,33.01
3c0z_cleaned_92759_uff_E=201.39,-6.3,0.0,0.0
3c0z_cleaned_92759_uff_E=201.39,-6.2,4.769,0.007
3c0z_cleaned_92759_uff_E=201.39,-6.2,23.172,20.682
3c0z_cleaned_92759_uff_E=201.39,-6.0,20.581,18.574
3c0z_cleaned_92759_uff_E=201.39,-5.5,24.411,22.747
3c0z_cleaned_92759_uff_E=201.39,-5.5,24.383,22.6
3c0z_cleaned_92759_uff_E=201.39,-5.5,24.391,22.795
3c0z_cleaned_92759_uff_E=201.39,-5.5,3.496,1.489
3c0z_cleaned_92759_uff_E=201.39,-5.4,21.883,19.514
3c0z_cleaned_99474_uff_E=741.60,-8.9,0.0,0.0
3c0z_cleaned_99474_uff_E=741.60,-7.9,9.851,2.017
3c0z_cleaned_99474_uff_E=741.60,-7.7,47.794,45.497
3c0z_cleaned_99474_uff_E=741.60,-7.6,44.979,44.096
3c0z_cleaned_99474_uff_E=741.60,-7.6,7.937,5.302
3c0z_cleaned_99474_uff_E=741.60,-7.4,30.186,27.541
3c0z_cleaned_99474_uff_E=741.60,-7.4,46.432,39.961
3c0z_cleaned_99474_uff_E=741.60,-6.9,35.656,33.27
3c0z_cleaned_99474_uff_E=741.60,-6.9,51.44,49.762
3c0z_cleaned_114776_uff_E=472.96,-8.0,0.0,0.0
3c0z_cleaned_114776_uff_E=472.96,-7.6,48.814,45.897
3c0z_cleaned_114776_uff_E=472.96,-7.5,49.113,46.175
3c0z_cleaned_114776_uff_E=472.96,-7.4,51.149,48.127
