Ligand,Binding Affinity,rmsd/ub, rmsd/lb
2vqj_cleaned_289_uff_E=55.42,-5.0,0.0,0.0
2vqj_cleaned_289_uff_E=55.42,-4.8,2.102,1.321
2vqj_cleaned_289_uff_E=55.42,-4.5,20.595,20.294
2vqj_cleaned_289_uff_E=55.42,-4.3,12.974,11.767
2vqj_cleaned_289_uff_E=55.42,-4.3,22.156,22.014
2vqj_cleaned_289_uff_E=55.42,-4.2,22.986,22.326
2vqj_cleaned_289_uff_E=55.42,-4.2,15.925,15.643
2vqj_cleaned_289_uff_E=55.42,-4.1,30.897,30.005
2vqj_cleaned_289_uff_E=55.42,-4.0,16.556,15.409
2vqj_cleaned_892_uff_E=156.51,-5.1,0.0,0.0
2vqj_cleaned_892_uff_E=156.51,-4.8,3.183,1.018
2vqj_cleaned_892_uff_E=156.51,-4.8,4.261,0.679
2vqj_cleaned_892_uff_E=156.51,-4.6,2.925,1.451
2vqj_cleaned_892_uff_E=156.51,-4.6,44.455,43.776
2vqj_cleaned_892_uff_E=156.51,-4.5,44.412,42.711
2vqj_cleaned_892_uff_E=156.51,-4.4,44.798,43.143
2vqj_cleaned_892_uff_E=156.51,-4.4,44.02,42.388
2vqj_cleaned_892_uff_E=156.51,-4.3,2.985,1.974
2vqj_cleaned_938_uff_E=58.73,-4.7,0.0,0.0
2vqj_cleaned_938_uff_E=58.73,-4.6,15.781,14.68
2vqj_cleaned_938_uff_E=58.73,-4.4,22.625,21.575
2vqj_cleaned_938_uff_E=58.73,-4.4,12.801,11.77
2vqj_cleaned_938_uff_E=58.73,-4.2,32.209,31.392
2vqj_cleaned_938_uff_E=58.73,-4.0,20.447,19.558
2vqj_cleaned_938_uff_E=58.73,-3.9,19.969,18.84
2vqj_cleaned_938_uff_E=58.73,-3.8,32.443,31.65
2vqj_cleaned_938_uff_E=58.73,-3.7,22.916,21.664
2vqj_cleaned_985_uff_E=57.46,-4.5,0.0,0.0
2vqj_cleaned_985_uff_E=57.46,-4.5,7.791,3.864
2vqj_cleaned_985_uff_E=57.46,-4.5,19.692,17.506
2vqj_cleaned_985_uff_E=57.46,-4.3,4.109,2.895
2vqj_cleaned_985_uff_E=57.46,-4.1,20.618,18.673
2vqj_cleaned_985_uff_E=57.46,-4.0,7.672,4.523
2vqj_cleaned_985_uff_E=57.46,-4.0,30.839,28.317
2vqj_cleaned_985_uff_E=57.46,-3.9,24.738,21.106
2vqj_cleaned_985_uff_E=57.46,-3.9,22.318,20.535
2vqj_cleaned_1054_uff_E=125.61,-4.7,0.0,0.0
2vqj_cleaned_1054_uff_E=125.61,-4.6,41.597,40.935
2vqj_cleaned_1054_uff_E=125.61,-4.5,41.556,41.178
2vqj_cleaned_1054_uff_E=125.61,-4.5,35.813,34.145
2vqj_cleaned_1054_uff_E=125.61,-4.5,9.007,7.822
2vqj_cleaned_1054_uff_E=125.61,-4.3,20.47,19.121
2vqj_cleaned_1054_uff_E=125.61,-4.3,10.838,9.295
2vqj_cleaned_1054_uff_E=125.61,-4.3,28.631,27.065
2vqj_cleaned_1054_uff_E=125.61,-4.2,30.764,29.729
2vqj_cleaned_1057_uff_E=62.72,-5.0,0.0,0.0
2vqj_cleaned_1057_uff_E=62.72,-5.0,2.623,1.681
2vqj_cleaned_1057_uff_E=62.72,-4.9,2.639,2.248
2vqj_cleaned_1057_uff_E=62.72,-4.6,22.249,22.119
2vqj_cleaned_1057_uff_E=62.72,-4.6,22.24,21.857
2vqj_cleaned_1057_uff_E=62.72,-4.6,20.763,20.433
2vqj_cleaned_1057_uff_E=62.72,-4.6,20.892,20.436
2vqj_cleaned_1057_uff_E=62.72,-4.5,22.119,21.937
2vqj_cleaned_1057_uff_E=62.72,-4.4,31.026,30.248
2vqj_cleaned_3764_uff_E=337.15,-7.0,0.0,0.0
2vqj_cleaned_3764_uff_E=337.15,-6.5,10.093,7.007
2vqj_cleaned_3764_uff_E=337.15,-6.3,6.701,4.51
2vqj_cleaned_3764_uff_E=337.15,-6.2,19.189,15.37
2vqj_cleaned_3764_uff_E=337.15,-6.1,17.98,14.146
2vqj_cleaned_3764_uff_E=337.15,-6.0,16.11,13.944
2vqj_cleaned_3764_uff_E=337.15,-6.0,25.964,24.506
2vqj_cleaned_3764_uff_E=337.15,-5.9,15.912,11.971
2vqj_cleaned_3764_uff_E=337.15,-5.9,21.055,19.268
2vqj_cleaned_4276_uff_E=330.81,-5.9,0.0,0.0
2vqj_cleaned_4276_uff_E=330.81,-5.6,20.983,20.012
2vqj_cleaned_4276_uff_E=330.81,-5.4,24.542,23.696
2vqj_cleaned_4276_uff_E=330.81,-4.9,3.381,2.005
2vqj_cleaned_4276_uff_E=330.81,-4.9,33.264,32.427
2vqj_cleaned_4276_uff_E=330.81,-4.9,7.886,5.136
2vqj_cleaned_4276_uff_E=330.81,-4.9,5.466,2.609
2vqj_cleaned_4276_uff_E=330.81,-4.8,14.167,12.243
2vqj_cleaned_4276_uff_E=330.81,-4.7,21.902,20.004
2vqj_cleaned_5997_uff_E=549.32,-8.2,0.0,0.0
2vqj_cleaned_5997_uff_E=549.32,-7.8,2.821,1.425
2vqj_cleaned_5997_uff_E=549.32,-7.5,17.157,14.411
2vqj_cleaned_5997_uff_E=549.32,-7.4,46.946,44.075
2vqj_cleaned_5997_uff_E=549.32,-7.4,3.032,1.549
2vqj_cleaned_5997_uff_E=549.32,-6.9,44.869,42.004
2vqj_cleaned_5997_uff_E=549.32,-6.8,15.811,13.465
2vqj_cleaned_5997_uff_E=549.32,-6.8,45.068,42.131
2vqj_cleaned_5997_uff_E=549.32,-6.7,46.374,43.636
2vqj_cleaned_6613_uff_E=133.81,-4.8,0.0,0.0
2vqj_cleaned_6613_uff_E=133.81,-4.3,36.501,34.419
2vqj_cleaned_6613_uff_E=133.81,-4.2,2.188,1.814
2vqj_cleaned_6613_uff_E=133.81,-4.2,54.876,52.715
2vqj_cleaned_6613_uff_E=133.81,-4.2,30.208,27.967
2vqj_cleaned_6613_uff_E=133.81,-4.1,55.217,52.948
2vqj_cleaned_6613_uff_E=133.81,-4.0,43.747,40.648
2vqj_cleaned_6613_uff_E=133.81,-3.9,4.208,2.899
2vqj_cleaned_6613_uff_E=133.81,-3.9,2.75,2.262
2vqj_cleaned_6989_uff_E=95.97,-5.7,0.0,0.0
2vqj_cleaned_6989_uff_E=95.97,-5.7,4.078,0.97
2vqj_cleaned_6989_uff_E=95.97,-5.6,24.196,22.535
2vqj_cleaned_6989_uff_E=95.97,-5.5,3.643,2.29
2vqj_cleaned_6989_uff_E=95.97,-5.3,15.807,14.04
2vqj_cleaned_6989_uff_E=95.97,-5.2,5.701,3.004
2vqj_cleaned_6989_uff_E=95.97,-5.2,15.811,13.711
2vqj_cleaned_6989_uff_E=95.97,-4.8,24.467,22.249
2vqj_cleaned_6989_uff_E=95.97,-4.8,5.831,3.683
2vqj_cleaned_7463_uff_E=91.91,-5.4,0.0,0.0
2vqj_cleaned_7463_uff_E=91.91,-5.4,2.168,1.388
2vqj_cleaned_7463_uff_E=91.91,-5.3,4.636,1.314
2vqj_cleaned_7463_uff_E=91.91,-5.2,18.415,17.255
2vqj_cleaned_7463_uff_E=91.91,-5.2,26.186,24.366
2vqj_cleaned_7463_uff_E=91.91,-5.1,19.126,17.648
2vqj_cleaned_7463_uff_E=91.91,-5.0,19.841,19.159
2vqj_cleaned_7463_uff_E=91.91,-5.0,26.482,23.981
2vqj_cleaned_7463_uff_E=91.91,-5.0,18.496,17.281
2vqj_cleaned_8174_uff_E=44.04,-4.0,0.0,0.0
2vqj_cleaned_8174_uff_E=44.04,-3.9,4.832,3.608
2vqj_cleaned_8174_uff_E=44.04,-3.9,38.023,36.615
2vqj_cleaned_8174_uff_E=44.04,-3.8,12.426,9.765
2vqj_cleaned_8174_uff_E=44.04,-3.8,2.753,2.193
2vqj_cleaned_8174_uff_E=44.04,-3.7,38.197,36.67
2vqj_cleaned_8174_uff_E=44.04,-3.7,11.695,9.635
2vqj_cleaned_8174_uff_E=44.04,-3.6,4.299,2.511
2vqj_cleaned_8174_uff_E=44.04,-3.6,15.712,14.702
2vqj_cleaned_8175_uff_E=34.10,-4.2,0.0,0.0
2vqj_cleaned_8175_uff_E=34.10,-4.0,26.32,25.02
2vqj_cleaned_8175_uff_E=34.10,-4.0,34.023,32.432
2vqj_cleaned_8175_uff_E=34.10,-3.9,37.215,36.159
2vqj_cleaned_8175_uff_E=34.10,-3.9,36.939,35.19
2vqj_cleaned_8175_uff_E=34.10,-3.8,36.375,35.563
2vqj_cleaned_8175_uff_E=34.10,-3.7,24.664,23.297
2vqj_cleaned_8175_uff_E=34.10,-3.7,4.122,2.408
2vqj_cleaned_8175_uff_E=34.10,-3.7,26.598,25.366
2vqj_cleaned_10248_uff_E=228.13,-5.6,0.0,0.0
2vqj_cleaned_10248_uff_E=228.13,-5.2,25.822,23.085
2vqj_cleaned_10248_uff_E=228.13,-4.8,34.604,31.906
2vqj_cleaned_10248_uff_E=228.13,-4.8,24.886,22.964
2vqj_cleaned_10248_uff_E=228.13,-4.7,26.113,23.464
2vqj_cleaned_10248_uff_E=228.13,-4.7,26.647,24.468
2vqj_cleaned_10248_uff_E=228.13,-4.7,27.565,24.745
2vqj_cleaned_10248_uff_E=228.13,-4.6,28.961,27.116
2vqj_cleaned_10248_uff_E=228.13,-4.5,36.498,35.399
2vqj_cleaned_10364_uff_E=78.47,-5.6,0.0,0.0
2vqj_cleaned_10364_uff_E=78.47,-5.6,4.534,1.674
2vqj_cleaned_10364_uff_E=78.47,-5.4,16.714,14.834
2vqj_cleaned_10364_uff_E=78.47,-5.3,4.973,2.291
2vqj_cleaned_10364_uff_E=78.47,-5.2,19.41,18.454
2vqj_cleaned_10364_uff_E=78.47,-5.1,20.49,19.877
2vqj_cleaned_10364_uff_E=78.47,-4.9,30.598,29.002
2vqj_cleaned_10364_uff_E=78.47,-4.8,3.674,2.21
2vqj_cleaned_10364_uff_E=78.47,-4.7,31.591,30.86
2vqj_cleaned_17697_uff_E=50.62,-4.6,0.0,0.0
2vqj_cleaned_17697_uff_E=50.62,-4.5,16.192,12.63
2vqj_cleaned_17697_uff_E=50.62,-4.4,5.481,3.169
2vqj_cleaned_17697_uff_E=50.62,-4.2,15.35,11.653
2vqj_cleaned_17697_uff_E=50.62,-4.2,11.966,8.075
2vqj_cleaned_17697_uff_E=50.62,-4.2,24.716,20.859
2vqj_cleaned_17697_uff_E=50.62,-4.1,17.309,14.434
2vqj_cleaned_17697_uff_E=50.62,-4.0,12.444,8.564
2vqj_cleaned_17697_uff_E=50.62,-4.0,25.528,21.934
2vqj_cleaned_79036_uff_E=108.75,-5.4,0.0,0.0
2vqj_cleaned_79036_uff_E=108.75,-5.1,2.407,1.56
2vqj_cleaned_79036_uff_E=108.75,-4.8,37.802,35.973
2vqj_cleaned_79036_uff_E=108.75,-4.7,25.582,24.446
2vqj_cleaned_79036_uff_E=108.75,-4.6,36.004,34.155
2vqj_cleaned_79036_uff_E=108.75,-4.5,36.642,35.001
2vqj_cleaned_79036_uff_E=108.75,-4.3,35.763,35.07
2vqj_cleaned_79036_uff_E=108.75,-4.3,14.431,13.209
2vqj_cleaned_79036_uff_E=108.75,-4.2,18.26,17.015
2vqj_cleaned_92759_uff_E=201.39,-6.5,0.0,0.0
2vqj_cleaned_92759_uff_E=201.39,-5.8,15.414,13.349
2vqj_cleaned_92759_uff_E=201.39,-5.8,14.842,13.368
2vqj_cleaned_92759_uff_E=201.39,-5.6,3.572,1.923
2vqj_cleaned_92759_uff_E=201.39,-5.5,33.251,31.493
2vqj_cleaned_92759_uff_E=201.39,-5.5,33.187,31.524
2vqj_cleaned_92759_uff_E=201.39,-5.5,15.874,14.121
2vqj_cleaned_92759_uff_E=201.39,-5.5,16.039,14.122
2vqj_cleaned_92759_uff_E=201.39,-5.4,45.235,42.849
2vqj_cleaned_114776_uff_E=472.96,-7.9,0.0,0.0
2vqj_cleaned_114776_uff_E=472.96,-7.5,2.228,1.094
2vqj_cleaned_114776_uff_E=472.96,-6.9,26.124,23.329
2vqj_cleaned_114776_uff_E=472.96,-6.8,41.887,39.67
2vqj_cleaned_114776_uff_E=472.96,-6.7,33.369,29.549
2vqj_cleaned_114776_uff_E=472.96,-6.6,27.804,25.181
2vqj_cleaned_114776_uff_E=472.96,-6.6,20.074,15.883
2vqj_cleaned_114776_uff_E=472.96,-6.6,18.412,16.49
2vqj_cleaned_114776_uff_E=472.96,-6.5,3.236,1.673
2vqj_cleaned_114829_uff_E=185.86,-7.6,0.0,0.0
2vqj_cleaned_114829_uff_E=185.86,-7.5,17.417,13.696
2vqj_cleaned_114829_uff_E=185.86,-7.1,14.997,11.556
2vqj_cleaned_114829_uff_E=185.86,-7.0,9.883,7.056
2vqj_cleaned_114829_uff_E=185.86,-6.8,27.491,23.61
2vqj_cleaned_114829_uff_E=185.86,-6.7,16.855,13.304
2vqj_cleaned_114829_uff_E=185.86,-6.6,24.138,23.158
2vqj_cleaned_114829_uff_E=185.86,-6.5,30.342,27.721
2vqj_cleaned_114829_uff_E=185.86,-6.5,19.882,17.743
2vqj_cleaned_99474_uff_E=741.60,-9.2,0.0,0.0
2vqj_cleaned_99474_uff_E=741.60,-8.2,23.44,21.889
2vqj_cleaned_99474_uff_E=741.60,-7.8,24.844,23.238
2vqj_cleaned_99474_uff_E=741.60,-7.7,46.88,44.323
2vqj_cleaned_99474_uff_E=741.60,-7.7,46.129,44.133
2vqj_cleaned_99474_uff_E=741.60,-7.5,13.144,11.156
2vqj_cleaned_99474_uff_E=741.60,-7.4,43.849,42.585
2vqj_cleaned_99474_uff_E=741.60,-7.4,47.774,44.174
2vqj_cleaned_99474_uff_E=741.60,-7.4,45.893,43.749
2vqj_cleaned_162350_uff_E=453.84,-7.3,0.0,0.0
2vqj_cleaned_162350_uff_E=453.84,-7.1,21.18,19.587
2vqj_cleaned_162350_uff_E=453.84,-6.9,41.645,40.067
2vqj_cleaned_162350_uff_E=453.84,-6.6,32.711,30.313
2vqj_cleaned_162350_uff_E=453.84,-6.5,41.362,39.314
2vqj_cleaned_162350_uff_E=453.84,-6.5,49.995,48.306
2vqj_cleaned_162350_uff_E=453.84,-6.5,8.443,5.7
2vqj_cleaned_162350_uff_E=453.84,-6.4,8.535,6.031
2vqj_cleaned_162350_uff_E=453.84,-6.4,9.399,6.335
2vqj_cleaned_171548_uff_E=328.21,-5.4,0.0,0.0
2vqj_cleaned_171548_uff_E=328.21,-5.2,36.241,35.048
2vqj_cleaned_171548_uff_E=328.21,-5.0,18.853,17.34
2vqj_cleaned_171548_uff_E=328.21,-5.0,26.872,24.883
2vqj_cleaned_171548_uff_E=328.21,-4.8,8.384,7.258
2vqj_cleaned_171548_uff_E=328.21,-4.7,25.637,24.219
2vqj_cleaned_171548_uff_E=328.21,-4.6,21.825,20.385
2vqj_cleaned_171548_uff_E=328.21,-4.6,21.935,20.767
2vqj_cleaned_171548_uff_E=328.21,-4.4,19.312,17.564
2vqj_cleaned_439246_uff_E=195.81,-7.4,0.0,0.0
2vqj_cleaned_439246_uff_E=195.81,-7.0,27.524,25.933
2vqj_cleaned_439246_uff_E=195.81,-6.7,29.367,28.226
2vqj_cleaned_439246_uff_E=195.81,-6.6,30.725,29.281
2vqj_cleaned_439246_uff_E=195.81,-6.6,30.109,28.198
