Ligand,Binding Affinity,rmsd/ub, rmsd/lb
3c5k_cleaned_289_uff_E=55.42,-4.6,0.0,0.0
3c5k_cleaned_289_uff_E=55.42,-4.5,3.13,2.18
3c5k_cleaned_289_uff_E=55.42,-4.4,2.906,2.208
3c5k_cleaned_289_uff_E=55.42,-4.4,3.2,2.426
3c5k_cleaned_289_uff_E=55.42,-4.4,3.721,2.438
3c5k_cleaned_289_uff_E=55.42,-4.4,4.683,3.987
3c5k_cleaned_289_uff_E=55.42,-4.4,5.19,4.026
3c5k_cleaned_289_uff_E=55.42,-4.2,4.781,3.558
3c5k_cleaned_289_uff_E=55.42,-4.2,3.626,2.701
3c5k_cleaned_892_uff_E=156.51,-4.8,0.0,0.0
3c5k_cleaned_892_uff_E=156.51,-4.6,3.678,1.346
3c5k_cleaned_892_uff_E=156.51,-4.5,10.788,9.605
3c5k_cleaned_892_uff_E=156.51,-4.5,3.185,1.777
3c5k_cleaned_892_uff_E=156.51,-4.4,4.21,1.403
3c5k_cleaned_892_uff_E=156.51,-4.4,11.007,9.349
3c5k_cleaned_892_uff_E=156.51,-4.4,10.695,9.466
3c5k_cleaned_892_uff_E=156.51,-4.3,17.267,15.769
3c5k_cleaned_892_uff_E=156.51,-4.3,2.851,1.683
3c5k_cleaned_938_uff_E=58.73,-5.1,0.0,0.0
3c5k_cleaned_938_uff_E=58.73,-4.6,3.119,2.564
3c5k_cleaned_938_uff_E=58.73,-4.3,4.14,3.298
3c5k_cleaned_938_uff_E=58.73,-4.3,4.092,3.318
3c5k_cleaned_938_uff_E=58.73,-4.2,20.851,20.409
3c5k_cleaned_938_uff_E=58.73,-4.2,14.899,14.197
3c5k_cleaned_938_uff_E=58.73,-4.2,18.236,17.358
3c5k_cleaned_938_uff_E=58.73,-4.2,11.427,10.978
3c5k_cleaned_938_uff_E=58.73,-4.1,5.945,5.513
3c5k_cleaned_985_uff_E=57.46,-4.4,0.0,0.0
3c5k_cleaned_985_uff_E=57.46,-4.3,8.363,3.697
3c5k_cleaned_985_uff_E=57.46,-4.2,3.058,1.604
3c5k_cleaned_985_uff_E=57.46,-4.2,8.876,4.145
3c5k_cleaned_985_uff_E=57.46,-4.2,7.528,4.619
3c5k_cleaned_985_uff_E=57.46,-4.2,6.051,4.279
3c5k_cleaned_985_uff_E=57.46,-4.1,3.876,1.767
3c5k_cleaned_985_uff_E=57.46,-4.1,8.117,4.096
3c5k_cleaned_985_uff_E=57.46,-4.1,2.873,1.562
3c5k_cleaned_1054_uff_E=125.61,-5.1,0.0,0.0
3c5k_cleaned_1054_uff_E=125.61,-5.0,5.072,3.128
3c5k_cleaned_1054_uff_E=125.61,-4.9,3.107,2.375
3c5k_cleaned_1054_uff_E=125.61,-4.8,4.467,2.125
3c5k_cleaned_1054_uff_E=125.61,-4.8,4.402,2.85
3c5k_cleaned_1054_uff_E=125.61,-4.7,7.534,5.712
3c5k_cleaned_1054_uff_E=125.61,-4.4,16.652,14.867
3c5k_cleaned_1054_uff_E=125.61,-4.3,15.971,14.678
3c5k_cleaned_1054_uff_E=125.61,-4.2,22.038,21.154
3c5k_cleaned_1057_uff_E=62.72,-4.8,0.0,0.0
3c5k_cleaned_1057_uff_E=62.72,-4.7,3.683,2.413
3c5k_cleaned_1057_uff_E=62.72,-4.7,2.981,2.415
3c5k_cleaned_1057_uff_E=62.72,-4.6,2.804,0.508
3c5k_cleaned_1057_uff_E=62.72,-4.5,2.66,1.23
3c5k_cleaned_1057_uff_E=62.72,-4.4,3.894,2.678
3c5k_cleaned_1057_uff_E=62.72,-4.4,3.791,2.523
3c5k_cleaned_1057_uff_E=62.72,-4.4,5.04,3.253
3c5k_cleaned_1057_uff_E=62.72,-4.4,4.331,3.254
3c5k_cleaned_3764_uff_E=337.15,-6.7,0.0,0.0
3c5k_cleaned_3764_uff_E=337.15,-6.6,15.84,14.182
3c5k_cleaned_3764_uff_E=337.15,-6.5,14.935,12.757
3c5k_cleaned_3764_uff_E=337.15,-6.4,7.567,5.305
3c5k_cleaned_3764_uff_E=337.15,-6.4,7.942,4.805
3c5k_cleaned_3764_uff_E=337.15,-6.2,15.063,12.719
3c5k_cleaned_3764_uff_E=337.15,-5.8,14.504,12.838
3c5k_cleaned_3764_uff_E=337.15,-5.7,13.444,12.025
3c5k_cleaned_3764_uff_E=337.15,-5.6,16.459,13.955
3c5k_cleaned_4276_uff_E=330.81,-6.1,0.0,0.0
3c5k_cleaned_4276_uff_E=330.81,-5.2,4.395,1.731
3c5k_cleaned_4276_uff_E=330.81,-4.8,17.049,15.362
3c5k_cleaned_4276_uff_E=330.81,-4.5,20.732,18.989
3c5k_cleaned_4276_uff_E=330.81,-4.5,17.335,15.874
3c5k_cleaned_4276_uff_E=330.81,-4.5,15.951,14.357
3c5k_cleaned_4276_uff_E=330.81,-4.4,16.703,15.546
3c5k_cleaned_4276_uff_E=330.81,-4.3,13.6,11.644
3c5k_cleaned_4276_uff_E=330.81,-4.2,19.145,17.28
3c5k_cleaned_5997_uff_E=549.32,-7.2,0.0,0.0
3c5k_cleaned_5997_uff_E=549.32,-7.0,2.357,1.396
3c5k_cleaned_5997_uff_E=549.32,-6.9,8.793,3.161
3c5k_cleaned_5997_uff_E=549.32,-6.8,2.369,1.275
3c5k_cleaned_5997_uff_E=549.32,-6.5,9.811,3.881
3c5k_cleaned_5997_uff_E=549.32,-6.4,8.813,3.252
3c5k_cleaned_5997_uff_E=549.32,-6.2,8.892,3.385
3c5k_cleaned_5997_uff_E=549.32,-6.1,9.209,5.226
3c5k_cleaned_5997_uff_E=549.32,-6.1,10.055,3.978
3c5k_cleaned_6613_uff_E=133.81,-4.2,0.0,0.0
3c5k_cleaned_6613_uff_E=133.81,-4.1,20.751,19.109
3c5k_cleaned_6613_uff_E=133.81,-4.1,5.147,3.07
3c5k_cleaned_6613_uff_E=133.81,-3.9,4.785,3.111
3c5k_cleaned_6613_uff_E=133.81,-3.9,4.95,2.323
3c5k_cleaned_6613_uff_E=133.81,-3.8,18.867,17.186
3c5k_cleaned_6613_uff_E=133.81,-3.8,19.991,17.845
3c5k_cleaned_6613_uff_E=133.81,-3.7,5.258,3.535
3c5k_cleaned_6613_uff_E=133.81,-3.7,15.456,13.601
3c5k_cleaned_6989_uff_E=95.97,-5.7,0.0,0.0
3c5k_cleaned_6989_uff_E=95.97,-5.5,3.851,2.348
3c5k_cleaned_6989_uff_E=95.97,-5.3,2.444,1.669
3c5k_cleaned_6989_uff_E=95.97,-5.3,3.65,2.255
3c5k_cleaned_6989_uff_E=95.97,-5.1,3.235,2.02
3c5k_cleaned_6989_uff_E=95.97,-5.0,4.333,1.089
3c5k_cleaned_6989_uff_E=95.97,-4.9,4.668,2.138
3c5k_cleaned_6989_uff_E=95.97,-4.8,2.322,1.514
3c5k_cleaned_6989_uff_E=95.97,-4.8,4.699,1.866
3c5k_cleaned_7463_uff_E=91.91,-5.8,0.0,0.0
3c5k_cleaned_7463_uff_E=91.91,-5.7,4.591,0.957
3c5k_cleaned_7463_uff_E=91.91,-5.2,3.254,1.97
3c5k_cleaned_7463_uff_E=91.91,-5.2,5.121,2.695
3c5k_cleaned_7463_uff_E=91.91,-4.7,10.64,9.662
3c5k_cleaned_7463_uff_E=91.91,-4.6,17.426,16.275
3c5k_cleaned_7463_uff_E=91.91,-4.5,17.182,16.007
3c5k_cleaned_7463_uff_E=91.91,-4.3,12.176,10.388
3c5k_cleaned_7463_uff_E=91.91,-4.2,19.045,17.668
3c5k_cleaned_8174_uff_E=44.04,-4.5,0.0,0.0
3c5k_cleaned_8174_uff_E=44.04,-4.2,5.564,2.59
3c5k_cleaned_8174_uff_E=44.04,-4.2,6.206,3.296
3c5k_cleaned_8174_uff_E=44.04,-4.2,4.881,3.255
3c5k_cleaned_8174_uff_E=44.04,-4.1,4.256,2.491
3c5k_cleaned_8174_uff_E=44.04,-4.0,5.066,3.526
3c5k_cleaned_8174_uff_E=44.04,-3.9,16.992,14.997
3c5k_cleaned_8174_uff_E=44.04,-3.8,11.569,10.609
3c5k_cleaned_8174_uff_E=44.04,-3.7,17.37,15.738
3c5k_cleaned_8175_uff_E=34.10,-4.5,0.0,0.0
3c5k_cleaned_8175_uff_E=34.10,-4.4,3.547,2.091
3c5k_cleaned_8175_uff_E=34.10,-4.3,2.386,1.379
3c5k_cleaned_8175_uff_E=34.10,-4.1,5.609,3.824
3c5k_cleaned_8175_uff_E=34.10,-4.1,6.018,4.325
3c5k_cleaned_8175_uff_E=34.10,-4.1,3.663,1.844
3c5k_cleaned_8175_uff_E=34.10,-4.1,5.303,3.294
3c5k_cleaned_8175_uff_E=34.10,-3.9,4.256,3.459
3c5k_cleaned_8175_uff_E=34.10,-3.8,5.367,3.581
3c5k_cleaned_10248_uff_E=228.13,-5.4,0.0,0.0
3c5k_cleaned_10248_uff_E=228.13,-5.3,0.737,0.737
3c5k_cleaned_10248_uff_E=228.13,-5.2,3.277,0.484
3c5k_cleaned_10248_uff_E=228.13,-5.2,4.461,3.089
3c5k_cleaned_10248_uff_E=228.13,-5.1,4.909,1.972
3c5k_cleaned_10248_uff_E=228.13,-4.9,3.902,2.057
3c5k_cleaned_10248_uff_E=228.13,-4.8,18.01,16.468
3c5k_cleaned_10248_uff_E=228.13,-4.6,19.717,17.97
3c5k_cleaned_10248_uff_E=228.13,-4.6,17.526,15.97
3c5k_cleaned_10364_uff_E=78.47,-5.7,0.0,0.0
3c5k_cleaned_10364_uff_E=78.47,-5.7,4.283,1.384
3c5k_cleaned_10364_uff_E=78.47,-5.5,2.132,1.549
3c5k_cleaned_10364_uff_E=78.47,-5.4,4.387,3.241
3c5k_cleaned_10364_uff_E=78.47,-5.3,4.464,3.499
3c5k_cleaned_10364_uff_E=78.47,-5.3,5.026,3.036
3c5k_cleaned_10364_uff_E=78.47,-5.1,4.393,2.043
3c5k_cleaned_10364_uff_E=78.47,-4.9,3.276,1.935
3c5k_cleaned_10364_uff_E=78.47,-4.8,11.714,10.652
3c5k_cleaned_17697_uff_E=50.62,-3.9,0.0,0.0
3c5k_cleaned_17697_uff_E=50.62,-3.8,3.341,1.709
3c5k_cleaned_17697_uff_E=50.62,-3.8,3.984,2.322
3c5k_cleaned_17697_uff_E=50.62,-3.7,18.064,14.705
3c5k_cleaned_17697_uff_E=50.62,-3.7,20.773,18.742
3c5k_cleaned_17697_uff_E=50.62,-3.6,18.583,14.861
3c5k_cleaned_17697_uff_E=50.62,-3.6,21.121,18.457
3c5k_cleaned_17697_uff_E=50.62,-3.5,16.874,13.697
3c5k_cleaned_17697_uff_E=50.62,-3.5,19.072,16.962
3c5k_cleaned_79036_uff_E=108.75,-5.1,0.0,0.0
3c5k_cleaned_79036_uff_E=108.75,-4.9,4.115,2.166
3c5k_cleaned_79036_uff_E=108.75,-4.7,18.964,17.509
3c5k_cleaned_79036_uff_E=108.75,-4.5,2.152,1.481
3c5k_cleaned_79036_uff_E=108.75,-4.5,18.39,16.706
3c5k_cleaned_79036_uff_E=108.75,-4.5,5.612,3.469
3c5k_cleaned_79036_uff_E=108.75,-4.4,12.984,11.641
3c5k_cleaned_79036_uff_E=108.75,-4.4,17.893,16.246
3c5k_cleaned_79036_uff_E=108.75,-4.3,18.073,16.647
3c5k_cleaned_92759_uff_E=201.39,-6.0,0.0,0.0
3c5k_cleaned_92759_uff_E=201.39,-6.0,4.77,0.121
3c5k_cleaned_92759_uff_E=201.39,-5.3,4.231,2.106
3c5k_cleaned_92759_uff_E=201.39,-5.3,4.808,0.675
3c5k_cleaned_92759_uff_E=201.39,-5.2,4.459,2.065
3c5k_cleaned_92759_uff_E=201.39,-5.2,3.707,2.045
3c5k_cleaned_92759_uff_E=201.39,-5.1,4.862,1.656
3c5k_cleaned_92759_uff_E=201.39,-5.1,4.912,1.974
3c5k_cleaned_92759_uff_E=201.39,-5.0,18.374,16.298
3c5k_cleaned_99474_uff_E=741.60,-8.3,0.0,0.0
3c5k_cleaned_99474_uff_E=741.60,-7.9,9.013,2.145
3c5k_cleaned_99474_uff_E=741.60,-7.6,2.841,1.778
3c5k_cleaned_99474_uff_E=741.60,-7.5,2.446,1.42
3c5k_cleaned_99474_uff_E=741.60,-7.4,9.054,1.948
3c5k_cleaned_99474_uff_E=741.60,-7.4,8.9,1.851
3c5k_cleaned_99474_uff_E=741.60,-7.1,9.146,1.747
3c5k_cleaned_99474_uff_E=741.60,-7.1,3.341,2.058
3c5k_cleaned_99474_uff_E=741.60,-7.0,9.019,4.792
3c5k_cleaned_114776_uff_E=472.96,-7.3,0.0,0.0
3c5k_cleaned_114776_uff_E=472.96,-7.0,9.589,2.038
3c5k_cleaned_114776_uff_E=472.96,-7.0,21.962,16.144
3c5k_cleaned_114776_uff_E=472.96,-6.9,9.609,1.697
3c5k_cleaned_114776_uff_E=472.96,-6.8,2.796,1.896
3c5k_cleaned_114776_uff_E=472.96,-6.7,17.126,13.424
3c5k_cleaned_114776_uff_E=472.96,-6.6,9.764,2.173
3c5k_cleaned_114776_uff_E=472.96,-6.6,6.562,5.17
3c5k_cleaned_114776_uff_E=472.96,-6.6,2.914,2.033
3c5k_cleaned_114829_uff_E=185.86,-7.5,0.0,0.0
3c5k_cleaned_114829_uff_E=185.86,-7.2,6.386,2.791
3c5k_cleaned_114829_uff_E=185.86,-7.0,6.084,3.546
3c5k_cleaned_114829_uff_E=185.86,-6.8,3.183,2.464
3c5k_cleaned_114829_uff_E=185.86,-6.7,6.612,1.706
3c5k_cleaned_114829_uff_E=185.86,-6.6,3.669,2.863
3c5k_cleaned_114829_uff_E=185.86,-6.3,19.204,16.871
3c5k_cleaned_114829_uff_E=185.86,-6.2,3.465,1.57
3c5k_cleaned_114829_uff_E=185.86,-6.1,20.19,16.443
3c5k_cleaned_162350_uff_E=453.84,-7.5,0.0,0.0
3c5k_cleaned_162350_uff_E=453.84,-7.1,22.164,16.577
3c5k_cleaned_162350_uff_E=453.84,-6.9,9.798,2.303
3c5k_cleaned_162350_uff_E=453.84,-6.8,9.473,1.747
3c5k_cleaned_162350_uff_E=453.84,-6.8,9.35,2.121
3c5k_cleaned_162350_uff_E=453.84,-6.8,2.931,1.972
3c5k_cleaned_162350_uff_E=453.84,-6.7,3.907,3.103
3c5k_cleaned_162350_uff_E=453.84,-6.7,17.092,13.973
3c5k_cleaned_162350_uff_E=453.84,-6.4,7.279,5.381
3c5k_cleaned_171548_uff_E=328.21,-5.4,0.0,0.0
3c5k_cleaned_171548_uff_E=328.21,-5.1,2.621,2.252
3c5k_cleaned_171548_uff_E=328.21,-5.0,6.093,2.371
3c5k_cleaned_171548_uff_E=328.21,-4.9,5.404,2.747
3c5k_cleaned_171548_uff_E=328.21,-4.9,6.69,3.471
3c5k_cleaned_171548_uff_E=328.21,-4.4,6.551,4.261
3c5k_cleaned_171548_uff_E=328.21,-4.4,16.589,15.571
3c5k_cleaned_171548_uff_E=328.21,-4.4,20.701,19.831
